,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DoW,channel_code,is_correct_lang
4822,a100002979,17-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4823,a100002980,17-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4824,a100002981,17-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4825,a100002982,17-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4826,a100002983,17-01-2018,Push,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4827,a100002984,17-01-2018,Facebook,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4828,a100002985,18-01-2018,Instagram,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4829,a100002986,18-01-2018,Instagram,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4830,a100002987,18-01-2018,Facebook,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4831,a100002988,18-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4832,a100002989,18-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4833,a100002990,18-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4834,a100002991,18-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4835,a100002992,19-01-2018,Push,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4836,a100002993,19-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4837,a100002994,19-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4838,a100002995,19-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4839,a100002996,19-01-2018,Push,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4840,a100002997,19-01-2018,Facebook,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4841,a100002998,19-01-2018,Instagram,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4842,a100002999,20-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4843,a100003000,20-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4844,a100003001,20-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4845,a100003002,20-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4846,a100003003,20-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4847,a100003004,20-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4848,a100003005,20-01-2018,Push,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4849,a100003006,21-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4850,a100003007,21-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4851,a100003008,21-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4852,a100003009,21-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4853,a100003010,21-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4854,a100003011,21-01-2018,Instagram,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4855,a100003012,21-01-2018,Instagram,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4856,a100003013,22-01-2018,Facebook,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4857,a100003014,22-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4858,a100003015,22-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4859,a100003016,22-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4860,a100003017,22-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4861,a100003018,22-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4862,a100003019,22-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4863,a100003020,23-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4864,a100003021,23-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4865,a100003022,23-01-2018,Push,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4866,a100003023,23-01-2018,Facebook,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4867,a100003024,23-01-2018,Instagram,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4868,a100003025,23-01-2018,Instagram,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4869,a100003026,23-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4870,a100003027,24-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4871,a100003028,24-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4872,a100003029,24-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4873,a100003030,24-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4874,a100003031,24-01-2018,Push,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4875,a100003032,24-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4876,a100003033,24-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4877,a100003034,24-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4878,a100003035,25-01-2018,Push,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4879,a100003036,25-01-2018,Facebook,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4880,a100003037,25-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4881,a100003038,25-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4882,a100003039,25-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4883,a100003040,25-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4884,a100003041,25-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4885,a100003042,26-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4886,a100003043,26-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4887,a100003044,26-01-2018,Push,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4888,a100003045,26-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4889,a100003046,26-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4890,a100003047,26-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4891,a100003048,26-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4892,a100003049,27-01-2018,Facebook,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4893,a100003050,27-01-2018,Instagram,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4894,a100003051,27-01-2018,Instagram,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4895,a100003052,27-01-2018,Facebook,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4896,a100003053,27-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4897,a100003054,27-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4898,a100003055,27-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4899,a100003056,28-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4900,a100003057,28-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4901,a100003058,28-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4902,a100003059,28-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4903,a100003060,28-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4904,a100003061,28-01-2018,Push,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4905,a100003062,28-01-2018,Facebook,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4906,a100003063,29-01-2018,Instagram,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4907,a100003064,29-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4908,a100003065,29-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4909,a100003066,29-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4910,a100003067,29-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4911,a100003068,29-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4912,a100003069,29-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4913,a100003070,30-01-2018,Push,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4914,a100003071,30-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4915,a100003072,30-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4916,a100003073,30-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4917,a100003074,30-01-2018,Push,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4918,a100003075,30-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4919,a100003076,30-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4920,a100003077,31-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4921,a100003078,31-01-2018,Facebook,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4922,a100003079,31-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4923,a100003080,31-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4924,a100003081,31-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4925,a100003082,31-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4926,a100003083,31-01-2018,Push,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4927,a100003084,01-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4928,a100003085,01-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4929,a100003086,01-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4930,a100003087,01-01-2018,Push,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4931,a100003088,01-01-2018,Facebook,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4932,a100003089,01-01-2018,Instagram,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4933,a100003090,01-01-2018,Instagram,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4934,a100003091,02-01-2018,Facebook,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4935,a100003092,02-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4936,a100003093,02-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4937,a100003094,02-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4938,a100003095,02-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4939,a100003096,02-01-2018,Push,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4940,a100003097,02-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4941,a100003098,03-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4942,a100003099,03-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4943,a100003100,03-01-2018,Push,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4944,a100003101,03-01-2018,Facebook,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4945,a100003102,03-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4946,a100003103,03-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4947,a100003104,03-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4948,a100003105,04-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4949,a100003106,04-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4950,a100003107,04-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4951,a100003108,04-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4952,a100003109,04-01-2018,Push,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4953,a100003110,04-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4954,a100003111,04-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4955,a100003112,05-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4956,a100003113,05-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4957,a100003114,05-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4958,a100003115,05-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4959,a100003116,05-01-2018,Instagram,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4960,a100003117,05-01-2018,Facebook,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4961,a100003118,05-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4962,a100003119,06-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4963,a100003120,06-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4964,a100003121,06-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4965,a100003122,06-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4966,a100003123,06-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4967,a100003124,06-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4968,a100003125,06-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4969,a100003126,07-01-2018,Push,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4970,a100003127,07-01-2018,Facebook,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4971,a100003128,07-01-2018,Instagram,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4972,a100003129,07-01-2018,Instagram,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4973,a100003130,07-01-2018,Facebook,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4974,a100003131,07-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4975,a100003132,08-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4976,a100003133,08-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4977,a100003134,08-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4978,a100003135,08-01-2018,Push,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4979,a100003136,08-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4980,a100003137,08-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4981,a100003138,08-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4982,a100003139,09-01-2018,Push,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4983,a100003140,09-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4984,a100003141,09-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4985,a100003142,09-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4986,a100003143,09-01-2018,Facebook,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4987,a100003144,09-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4988,a100003145,09-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4989,a100003146,10-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4990,a100003147,10-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
4991,a100003148,10-01-2018,Push,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
4992,a100003149,10-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
4993,a100003150,10-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
4994,a100003151,10-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4995,a100003152,10-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4996,a100003153,11-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
4997,a100003154,11-01-2018,Instagram,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
4998,a100003155,11-01-2018,Instagram,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
4999,a100003156,11-01-2018,Facebook,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5000,a100003157,11-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5001,a100003158,11-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5002,a100003159,11-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5003,a100003160,12-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5004,a100003161,12-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5005,a100003162,12-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5006,a100003163,12-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5007,a100003164,12-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5008,a100003165,12-01-2018,Push,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5009,a100003166,12-01-2018,Facebook,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5010,a100003167,13-01-2018,Instagram,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5011,a100003168,13-01-2018,Instagram,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5012,a100003169,13-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5013,a100003170,13-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5014,a100003171,13-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5015,a100003172,13-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5016,a100003173,13-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5017,a100003174,14-01-2018,Push,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5018,a100003175,14-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5019,a100003176,14-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5020,a100003177,14-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5021,a100003178,14-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5022,a100003179,14-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5023,a100003180,14-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5024,a100003181,15-01-2018,Instagram,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5025,a100003182,15-01-2018,Facebook,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5026,a100003183,15-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5027,a100003184,15-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5028,a100003185,15-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5029,a100003186,15-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5030,a100003187,15-01-2018,Push,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5031,a100003188,16-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5032,a100003189,16-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5033,a100003190,16-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5034,a100003191,16-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5035,a100003192,16-01-2018,Facebook,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5036,a100003193,16-01-2018,Instagram,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5037,a100003194,16-01-2018,Instagram,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5038,a100003195,17-01-2018,Facebook,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5039,a100003196,17-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5040,a100003197,17-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5041,a100003198,17-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5042,a100003199,17-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5043,a100003200,17-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5044,a100003201,17-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5045,a100003202,18-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5046,a100003203,18-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5047,a100003204,18-01-2018,Push,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5048,a100003205,18-01-2018,Facebook,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5049,a100003206,18-01-2018,Instagram,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5050,a100003207,18-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5051,a100003208,18-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5052,a100003209,19-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5053,a100003210,19-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5054,a100003211,19-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5055,a100003212,19-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5056,a100003213,19-01-2018,Push,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5057,a100003214,19-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5058,a100003215,19-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5059,a100003216,20-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5060,a100003217,20-01-2018,Push,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5061,a100003218,20-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5062,a100003219,20-01-2018,Instagram,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5063,a100003220,20-01-2018,Instagram,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5064,a100003221,20-01-2018,Facebook,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5065,a100003222,20-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5066,a100003223,21-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5067,a100003224,21-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5068,a100003225,21-01-2018,House Ads,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5069,a100003226,21-01-2018,Push,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5070,a100003227,21-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5071,a100003228,21-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5072,a100003229,21-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5073,a100003230,22-01-2018,Push,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5074,a100003231,22-01-2018,Facebook,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5075,a100003232,22-01-2018,Instagram,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5076,a100003233,22-01-2018,Instagram,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5077,a100003234,22-01-2018,Facebook,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5078,a100003235,22-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5079,a100003236,22-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5080,a100003237,23-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5081,a100003238,23-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5082,a100003239,23-01-2018,Push,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5083,a100003240,23-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5084,a100003241,23-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5085,a100003242,23-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5086,a100003243,23-01-2018,Push,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5087,a100003244,24-01-2018,Facebook,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5088,a100003245,24-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5089,a100003246,24-01-2018,Instagram,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5090,a100003247,24-01-2018,Facebook,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
5091,a100003248,24-01-2018,House Ads,control,FALSE,English,English,0-18 years,,,,TRUE,,,Yes
5092,a100003249,24-01-2018,House Ads,control,FALSE,English,English,19-24 years,,,,TRUE,,,Yes
5093,a100003250,24-01-2018,House Ads,control,FALSE,English,English,24-30 years,,,,TRUE,,,Yes
5094,a100003251,24-01-2018,House Ads,control,FALSE,English,English,30-36 years,,,,TRUE,,,Yes
5095,a100003252,25-01-2018,Push,control,FALSE,English,English,36-45 years,,,,TRUE,,,Yes
5096,a100003253,25-01-2018,House Ads,control,FALSE,English,English,45-55 years,,,,TRUE,,,Yes
5097,a100003254,25-01-2018,House Ads,control,FALSE,English,English,55+ years,,,,TRUE,,,Yes
